timestamp,source_ip,dest_ip,dest_port,protocol,attack_type,severity,bytes_transferred,session_duration_sec,failed_logins,source_country,is_attack,blocked
2026-01-24 07:39:00,50.29.17.110,10.0.0.106,80,UDP,Normal,Low,99,4.72,0,China,0,0
2026-01-24 07:45:00,94.86.110.51,10.0.18.167,21,HTTP,Normal,Low,274,0.02,0,China,0,0
2026-01-24 07:46:00,23.246.32.156,10.0.18.121,3389,HTTPS,Brute Force,High,4989,13.63,0,UK,1,0
2026-01-24 08:08:00,158.58.158.13,10.0.18.99,3389,TCP,Phishing,Medium,302,7.16,0,Netherlands,1,1
2026-01-24 08:30:00,14.39.8.39,10.0.17.71,22,HTTPS,Normal,Low,149,3.13,0,India,0,0
2026-01-24 08:43:00,218.169.11.182,10.0.10.224,3389,HTTPS,Brute Force,High,1250,5.8,2,India,1,1
2026-01-24 08:54:00,218.172.136.36,10.0.0.194,21,HTTPS,Normal,Low,331,2.66,0,USA,0,0
2026-01-24 09:04:00,39.168.137.11,10.0.14.223,21,ICMP,Port Scan,Medium,517,3.75,0,Brazil,1,1
2026-01-24 09:14:00,18.28.230.113,10.0.1.60,8080,HTTPS,Normal,Low,23083,1.11,0,Brazil,0,0
2026-01-24 09:44:00,130.188.186.144,10.0.5.11,8080,HTTPS,Normal,Low,100,4.55,0,Russia,0,0
2026-01-24 09:46:00,28.149.127.233,10.0.11.192,443,UDP,Brute Force,High,3605,12.21,0,Russia,1,1
2026-01-24 10:00:00,42.110.12.183,10.0.14.118,80,ICMP,Phishing,Medium,585,3.04,0,China,1,1
2026-01-24 10:02:00,46.184.44.207,10.0.9.190,21,HTTPS,DDoS,High,345,3.13,0,USA,1,1
2026-01-24 10:03:00,121.3.148.118,10.0.17.101,22,HTTP,Normal,Low,2735,1.45,0,USA,0,0
2026-01-24 10:28:00,74.102.224.122,10.0.5.8,25,HTTP,Normal,Low,2429,0.26,0,Germany,0,0
2026-01-24 10:59:00,18.157.154.187,10.0.16.113,3389,HTTPS,Normal,Low,40122,0.83,0,Germany,0,0
2026-01-24 11:22:00,145.35.141.164,10.0.3.134,3389,HTTP,Normal,Low,2849,12.94,0,UK,0,0
2026-01-24 11:31:00,93.135.163.183,10.0.13.29,3306,HTTPS,Normal,Low,27910,2.28,0,India,0,0
2026-01-24 11:56:00,7.133.26.1,10.0.5.61,80,HTTP,Normal,Low,2052,9.01,0,India,0,0
2026-01-24 11:59:00,153.238.67.56,10.0.14.195,443,HTTPS,Port Scan,Medium,5027,2.58,0,India,1,1
2026-01-24 12:05:00,208.69.64.251,10.0.15.252,25,HTTPS,Normal,Low,318,12.51,0,USA,0,0
2026-01-24 12:26:00,3.2.242.148,10.0.10.198,3306,TCP,Normal,Low,723,2.72,0,Netherlands,0,0
2026-01-24 12:37:00,67.55.19.191,10.0.16.144,80,HTTPS,Normal,Low,48389,3.96,0,USA,0,0
2026-01-24 12:49:00,87.7.130.162,10.0.17.36,21,UDP,DDoS,High,10885,0.1,0,Vietnam,1,1
2026-01-24 12:57:00,183.23.22.86,10.0.10.175,8080,TCP,Normal,Low,643,0.93,0,China,0,0
2026-01-24 12:58:00,42.188.79.37,10.0.16.109,3389,HTTPS,Normal,Low,5069,12.53,1,Nigeria,0,0
2026-01-24 13:06:00,31.161.139.175,10.0.2.117,51390,TCP,Normal,Low,1413,7.62,0,India,0,0
2026-01-24 13:07:00,164.73.154.242,10.0.8.15,8080,ICMP,Normal,Low,4036,1.09,0,India,0,0
2026-01-24 13:13:00,55.52.88.18,10.0.12.141,8080,TCP,SQL Injection,Critical,583,0.69,0,Germany,1,0
2026-01-24 13:21:00,127.200.235.50,10.0.0.188,80,TCP,Normal,Low,39,12.65,0,China,0,0
2026-01-24 13:23:00,154.176.217.215,10.0.7.183,22,HTTPS,Normal,Low,1285,0.9,0,India,0,0
2026-01-24 13:27:00,129.5.230.234,10.0.9.21,443,TCP,Normal,Low,199,1.78,0,Russia,0,0
2026-01-24 13:32:00,88.49.142.58,10.0.5.62,25,TCP,Normal,Low,994,6.44,0,Netherlands,0,0
2026-01-24 13:47:00,31.118.182.125,10.0.5.110,80,HTTP,Malware,Critical,81,8.31,0,Russia,1,0
2026-01-24 13:47:00,136.5.45.159,10.0.4.167,35635,HTTPS,DDoS,High,1171,0.56,0,India,1,1
2026-01-24 14:03:00,145.182.187.173,10.0.15.62,22,ICMP,Normal,Low,8946,2.98,0,India,0,0
2026-01-24 14:21:00,25.98.178.76,10.0.13.7,52513,UDP,DDoS,High,3670,20.33,0,India,1,1
2026-01-24 14:22:00,17.112.124.53,10.0.14.47,53,TCP,DDoS,High,225,5.79,0,India,1,1
2026-01-24 14:27:00,208.28.61.28,10.0.4.211,22,HTTPS,Normal,Low,318,15.81,0,Russia,0,0
2026-01-24 14:34:00,197.192.217.137,10.0.14.224,25,UDP,Malware,Critical,177,2.13,0,Brazil,1,1
2026-01-24 14:49:00,22.125.146.200,10.0.8.166,59548,UDP,Normal,Low,4076,1.37,0,China,0,0
2026-01-24 14:51:00,97.89.217.125,10.0.18.192,22,TCP,Port Scan,Medium,383,8.51,0,USA,1,0
2026-01-24 15:01:00,135.42.94.17,10.0.19.7,21,TCP,SQL Injection,Critical,285,0.09,0,USA,1,1
2026-01-24 15:05:00,127.33.204.117,10.0.5.73,3306,HTTPS,Normal,Low,1239,7.27,0,Russia,0,0
2026-01-24 15:16:00,174.15.141.8,10.0.14.7,8080,TCP,Normal,Low,53537,4.74,0,Nigeria,0,0
2026-01-24 15:41:00,71.153.245.20,10.0.15.123,41609,UDP,Port Scan,Medium,40,1.47,0,USA,1,0
2026-01-24 15:49:00,132.198.68.94,10.0.18.196,8080,ICMP,Normal,Low,5158,7.09,0,USA,0,0
2026-01-24 16:13:00,195.226.26.33,10.0.16.211,53,HTTPS,Normal,Low,1178,12.33,0,Vietnam,0,0
2026-01-24 16:34:00,182.50.42.227,10.0.14.66,22,TCP,DDoS,High,404,10.01,0,China,1,1
2026-01-24 17:10:00,39.83.234.135,10.0.14.209,32090,HTTP,DDoS,High,959,2.38,0,Russia,1,1
2026-01-24 17:15:00,13.121.201.207,10.0.18.198,3306,TCP,Normal,Low,1392,0.4,0,Brazil,0,0
2026-01-24 17:28:00,73.249.154.155,10.0.4.79,443,TCP,Normal,Low,709,0.79,0,India,0,0
2026-01-24 17:53:00,12.46.28.193,10.0.5.118,22,TCP,Brute Force,High,609,8.12,2,USA,1,1
2026-01-24 17:58:00,222.27.171.44,10.0.17.30,8080,UDP,Port Scan,Medium,51,2.53,0,USA,1,1
2026-01-24 18:06:00,57.79.28.234,10.0.17.154,3389,TCP,Normal,Low,1936,0.12,1,USA,0,0
2026-01-24 18:08:00,188.252.108.233,10.0.19.226,53,TCP,Normal,Low,2549,4.15,0,USA,0,0
2026-01-24 18:09:00,49.166.231.248,10.0.10.204,22,TCP,Port Scan,Medium,583,12.04,0,UK,1,1
2026-01-24 18:16:00,17.2.9.190,10.0.7.137,443,HTTPS,Port Scan,Medium,6248,2.62,0,Germany,1,1
2026-01-24 18:41:00,153.196.156.228,10.0.8.87,443,HTTP,Port Scan,Medium,248,0.27,0,India,1,0
2026-01-24 18:45:00,143.113.252.137,10.0.5.224,3389,TCP,Normal,Low,186,0.29,0,USA,0,0
2026-01-24 20:00:00,87.5.109.142,10.0.10.155,8080,UDP,Port Scan,Medium,692,2.55,0,Vietnam,1,1
2026-01-24 20:07:00,14.216.155.233,10.0.17.167,25,ICMP,Normal,Low,72,8.62,0,USA,0,0
2026-01-24 20:17:00,183.200.98.11,10.0.19.185,25,TCP,Phishing,Medium,20,3.55,0,Germany,1,1
2026-01-24 20:37:00,126.168.223.180,10.0.3.153,25,HTTPS,Normal,Low,13946,0.24,0,China,0,0
2026-01-24 21:03:00,185.192.116.194,10.0.18.97,443,HTTP,Port Scan,Medium,874,0.75,0,India,1,1
2026-01-24 21:14:00,59.40.193.217,10.0.14.27,3389,HTTPS,Normal,Low,23999,1.9,0,Netherlands,0,0
2026-01-24 21:14:00,32.238.206.132,10.0.9.214,25,UDP,Malware,Critical,1010,0.51,0,Netherlands,1,1
2026-01-24 21:49:00,166.28.231.107,10.0.12.149,22,TCP,Normal,Low,552,1.93,0,USA,0,0
2026-01-24 21:54:00,14.89.86.32,10.0.16.170,443,UDP,Normal,Low,424,2.58,0,India,0,0
2026-01-24 21:56:00,150.143.237.105,10.0.7.76,18948,HTTP,SQL Injection,Critical,1099,11.35,0,Russia,1,1
2026-01-24 21:57:00,79.99.17.231,10.0.4.223,25,HTTPS,Normal,Low,9731,7.84,0,Russia,0,0
2026-01-24 22:05:00,39.233.172.47,10.0.13.45,443,UDP,Normal,Low,17043,2.75,0,Brazil,0,0
2026-01-24 22:40:00,124.206.85.248,10.0.18.28,21,TCP,Brute Force,High,25911,0.56,0,Brazil,1,1
2026-01-24 22:43:00,108.18.150.83,10.0.18.154,25,TCP,Normal,Low,703,0.45,1,Germany,0,0
2026-01-24 23:24:00,49.73.213.52,10.0.5.190,25,HTTPS,Normal,Low,3580,1.67,0,USA,0,0
2026-01-24 23:51:00,221.151.63.219,10.0.1.180,22,HTTPS,Brute Force,High,967,1.18,0,Germany,1,1
2026-01-24 23:52:00,197.205.200.19,10.0.19.26,21,HTTP,Normal,Low,34214,4.03,0,India,0,0
2026-01-25 00:07:00,123.213.157.163,10.0.17.130,53,UDP,Normal,Low,2587,0.92,0,Russia,0,0
2026-01-25 00:11:00,21.7.119.200,10.0.13.129,21,HTTPS,Normal,Low,53,10.86,0,Russia,0,0
2026-01-25 00:16:00,2.181.119.145,10.0.5.97,25,HTTP,Normal,Low,866,3.03,0,India,0,0
2026-01-25 00:16:00,136.54.77.234,10.0.15.148,3389,TCP,Normal,Low,344,0.81,0,USA,0,0
2026-01-25 01:06:00,8.215.208.203,10.0.13.31,3306,HTTPS,Malware,Critical,1589,1.94,0,UK,1,1
2026-01-25 01:10:00,55.163.142.146,10.0.17.218,25,UDP,Phishing,Medium,372,1.01,0,India,1,1
2026-01-25 01:22:00,117.226.131.196,10.0.11.187,8080,UDP,Normal,Low,284,3.6,0,India,0,0
2026-01-25 01:24:00,162.34.115.198,10.0.0.148,80,UDP,Normal,Low,58,1.57,0,Russia,0,0
2026-01-25 01:25:00,112.194.74.216,10.0.9.176,3306,TCP,Normal,Low,37940,6.05,0,Germany,0,0
2026-01-25 01:58:00,87.210.235.148,10.0.6.134,443,HTTP,DDoS,High,927,1.17,0,India,1,0
2026-01-25 02:07:00,145.79.38.193,10.0.4.97,443,TCP,Normal,Low,19135,4.69,0,USA,0,0
2026-01-25 02:22:00,209.187.109.130,10.0.8.180,80,HTTP,Normal,Low,290,5.06,0,India,0,0
2026-01-25 02:27:00,209.212.36.92,10.0.5.239,25,UDP,Port Scan,Medium,27,2.05,0,USA,1,1
2026-01-25 02:31:00,100.164.49.249,10.0.12.20,60730,TCP,Normal,Low,29938,4.45,0,Vietnam,0,0
2026-01-25 02:43:00,75.55.115.188,10.0.15.136,25,HTTP,DDoS,High,35743,6.3,1,USA,1,0
2026-01-25 02:51:00,147.126.179.110,10.0.13.173,47908,HTTPS,Port Scan,Medium,738,7.85,0,India,1,1
2026-01-25 03:11:00,221.222.108.243,10.0.6.140,3389,TCP,Normal,Low,81,3.39,0,Brazil,0,0
2026-01-25 03:31:00,60.111.202.173,10.0.7.59,54828,HTTPS,Normal,Low,487,19.02,0,India,0,0
2026-01-25 03:55:00,7.33.163.133,10.0.4.62,3389,HTTP,Normal,Low,219,1.91,0,India,0,0
2026-01-25 04:03:00,222.173.142.71,10.0.5.196,25,TCP,Normal,Low,299,2.97,0,Brazil,0,0
2026-01-25 04:18:00,199.70.220.251,10.0.8.131,22,HTTPS,Normal,Low,1107,1.31,0,USA,0,0
2026-01-25 04:34:00,125.199.112.54,10.0.15.42,46612,ICMP,Brute Force,High,75,3.46,1,India,1,1
2026-01-25 05:02:00,142.169.240.118,10.0.16.168,53,HTTP,Normal,Low,9565,1.83,2,China,0,0
2026-01-25 05:04:00,208.3.219.80,10.0.8.204,443,UDP,Normal,Low,31,9.81,0,Russia,0,0
2026-01-25 05:33:00,142.148.166.161,10.0.16.135,53,TCP,Normal,Low,8827,3.65,0,China,0,0
2026-01-25 06:09:00,44.173.83.168,10.0.14.145,21,HTTPS,Brute Force,High,658,6.63,0,Germany,1,0
2026-01-25 06:25:00,155.169.72.235,10.0.2.126,8080,TCP,Normal,Low,299,5.63,0,Brazil,0,0
2026-01-25 06:29:00,12.31.153.153,10.0.14.170,3306,HTTP,Brute Force,High,216,9.04,0,India,1,0
2026-01-25 06:43:00,61.90.106.161,10.0.6.103,80,TCP,Normal,Low,2680,13.19,0,Germany,0,0
2026-01-25 06:44:00,79.38.49.19,10.0.5.156,80,HTTPS,Normal,Low,4637,3.1,0,Netherlands,0,0
2026-01-25 06:54:00,210.77.222.87,10.0.11.52,10968,ICMP,Normal,Low,1467,5.09,0,India,0,0
2026-01-25 07:15:00,142.33.206.84,10.0.17.251,3389,TCP,Port Scan,Medium,296,6.96,0,USA,1,1
2026-01-25 07:17:00,59.189.4.19,10.0.16.42,3306,ICMP,Normal,Low,14880,6.01,0,China,0,0
2026-01-25 07:32:00,147.194.204.65,10.0.8.64,22,HTTP,Normal,Low,2928,8.57,0,India,0,0
2026-01-25 07:35:00,171.94.195.131,10.0.4.136,22,TCP,Normal,Low,16,0.57,0,UK,0,0
2026-01-25 07:41:00,108.66.230.234,10.0.10.154,3389,TCP,Normal,Low,4504,0.57,0,India,0,0
2026-01-25 08:01:00,118.37.149.184,10.0.8.105,21,TCP,Port Scan,Medium,1261,7.1,0,USA,1,1
2026-01-25 08:27:00,146.161.184.111,10.0.12.81,53,TCP,Normal,Low,1011,1.54,0,USA,0,0
2026-01-25 08:58:00,126.119.213.56,10.0.1.94,443,ICMP,DDoS,High,2539,0.67,0,Brazil,1,0
2026-01-25 09:16:00,92.206.204.62,10.0.18.168,3389,HTTPS,Normal,Low,1459,7.14,0,India,0,0
2026-01-25 09:16:00,17.40.205.202,10.0.19.108,22,UDP,Malware,Critical,585,7.76,0,India,1,1
2026-01-25 09:19:00,211.173.177.178,10.0.5.147,22,HTTPS,Normal,Low,1658,1.93,0,India,0,0
2026-01-25 09:41:00,112.227.232.246,10.0.17.75,25,TCP,Normal,Low,198,0.06,0,USA,0,0
2026-01-25 09:58:00,60.61.254.105,10.0.3.144,8080,TCP,Normal,Low,246,2.94,0,Vietnam,0,0
2026-01-25 10:08:00,83.93.142.166,10.0.13.73,22,ICMP,Phishing,Medium,2481,0.46,0,Brazil,1,1
2026-01-25 10:29:00,187.245.119.131,10.0.10.19,443,ICMP,Port Scan,Medium,221,3.51,0,USA,1,1
2026-01-25 10:43:00,142.25.46.29,10.0.9.132,25,UDP,SQL Injection,Critical,117,0.17,0,UK,1,1
2026-01-25 12:08:00,175.55.238.124,10.0.9.233,3389,ICMP,Normal,Low,279,1.22,0,India,0,0
2026-01-25 12:25:00,54.89.182.202,10.0.0.232,3306,TCP,Normal,Low,1514,0.34,0,USA,0,0
2026-01-25 12:42:00,52.50.148.198,10.0.1.125,8080,HTTPS,Normal,Low,366,0.09,0,Vietnam,0,0
2026-01-25 13:15:00,30.69.246.70,10.0.14.158,8080,TCP,Brute Force,High,515,4.52,1,Russia,1,1
2026-01-25 13:50:00,97.214.130.52,10.0.11.136,3306,TCP,Normal,Low,1471,0.1,0,Germany,0,0
2026-01-25 14:09:00,140.123.55.195,10.0.0.32,21,HTTP,Malware,Critical,19603,1.44,0,India,1,1
2026-01-25 14:44:00,133.246.117.170,10.0.18.140,22,UDP,Normal,Low,674,10.78,0,China,0,0
2026-01-25 15:04:00,194.216.95.192,10.0.0.134,22,TCP,Normal,Low,22,2.25,0,UK,0,0
2026-01-25 15:30:00,188.167.236.250,10.0.4.192,8080,TCP,DDoS,High,14,9.7,0,USA,1,1
2026-01-25 15:35:00,175.162.13.64,10.0.16.225,21,HTTPS,Port Scan,Medium,5074,8.79,0,China,1,1
2026-01-25 15:56:00,59.166.233.133,10.0.13.84,3306,UDP,Normal,Low,2625,4.45,0,Germany,0,0
2026-01-25 16:01:00,43.188.141.118,10.0.12.210,3306,HTTP,Normal,Low,122,0.5,0,USA,0,0
2026-01-25 16:13:00,207.51.20.39,10.0.15.240,21,ICMP,Normal,Low,94,0.84,0,Germany,0,0
2026-01-25 16:25:00,203.202.227.143,10.0.10.217,53504,TCP,Malware,Critical,3615,0.11,0,Nigeria,1,1
2026-01-25 16:32:00,210.159.233.99,10.0.19.124,25,ICMP,DDoS,High,2360,3.07,0,China,1,1
2026-01-25 16:56:00,96.190.49.212,10.0.8.43,22,TCP,Normal,Low,772,2.67,0,USA,0,0
2026-01-25 17:12:00,3.76.74.201,10.0.8.222,8080,TCP,Normal,Low,963,1.64,0,China,0,0
2026-01-25 17:18:00,111.129.192.131,10.0.7.126,80,TCP,Normal,Low,756,1.38,0,India,0,0
2026-01-25 17:26:00,133.76.158.140,10.0.0.46,8080,TCP,Normal,Low,1218,0.7,0,Russia,0,0
2026-01-25 18:22:00,146.36.172.44,10.0.13.140,80,UDP,Port Scan,Medium,58365,3.27,0,China,1,0
2026-01-25 18:37:00,162.150.210.64,10.0.14.250,25,HTTPS,Normal,Low,3181,1.82,0,USA,0,0
2026-01-25 19:07:00,82.72.240.1,10.0.9.170,25,TCP,Brute Force,High,1177,4.81,0,India,1,1
2026-01-25 19:11:00,190.33.125.169,10.0.16.4,53,TCP,Normal,Low,8751,9.05,0,Germany,0,0
2026-01-25 19:27:00,128.252.209.15,10.0.0.189,3306,TCP,Normal,Low,134,1.94,0,India,0,0
2026-01-25 19:37:00,154.197.85.102,10.0.11.186,49606,TCP,DDoS,High,567,3.03,0,Russia,1,0
2026-01-25 19:49:00,99.230.145.214,10.0.11.31,80,ICMP,Normal,Low,816,6.09,0,Vietnam,0,0
2026-01-25 19:56:00,130.22.97.157,10.0.14.10,8080,HTTP,Normal,Low,33421,1.17,0,India,0,0
2026-01-25 20:15:00,134.239.249.98,10.0.18.221,8080,TCP,Normal,Low,64,1.58,0,China,0,0
2026-01-25 20:27:00,136.103.85.230,10.0.19.77,60607,TCP,DDoS,High,7,1.61,0,India,1,1
2026-01-25 20:32:00,165.125.89.97,10.0.5.247,80,UDP,DDoS,High,9904,0.43,0,Germany,1,1
2026-01-25 20:53:00,213.74.168.53,10.0.3.231,21,HTTP,Normal,Low,650,1.52,0,China,0,0
2026-01-25 20:57:00,11.203.206.252,10.0.14.154,21,HTTPS,Normal,Low,2139,11.21,0,USA,0,0
2026-01-25 21:03:00,153.8.236.21,10.0.12.165,53,HTTPS,Normal,Low,6503,5.64,0,Russia,0,0
2026-01-25 21:26:00,192.150.90.88,10.0.6.42,80,UDP,Malware,Critical,158,2.29,0,Russia,1,1
2026-01-25 21:44:00,24.81.37.72,10.0.16.69,3389,HTTP,Normal,Low,1667,4.37,0,USA,0,0
2026-01-25 21:45:00,90.9.231.59,10.0.11.37,3306,TCP,DDoS,High,4911,0.32,0,Russia,1,1
2026-01-25 22:13:00,30.44.203.11,10.0.19.39,53,UDP,Normal,Low,7402,1.71,0,Germany,0,0
2026-01-25 22:50:00,45.237.217.89,10.0.12.242,39035,TCP,Brute Force,High,508,3.13,1,India,1,1
2026-01-25 22:59:00,32.233.138.232,10.0.12.163,80,TCP,Port Scan,Medium,1120,3.71,0,India,1,1
2026-01-25 23:09:00,122.195.174.110,10.0.10.162,443,TCP,Normal,Low,2101,12.41,0,USA,0,0
2026-01-25 23:09:00,36.126.77.3,10.0.8.97,53,TCP,DDoS,High,83,4.47,0,China,1,0
2026-01-25 23:18:00,102.39.136.52,10.0.5.118,21,HTTP,Port Scan,Medium,65839,13.81,0,Russia,1,1
2026-01-25 23:21:00,129.153.115.227,10.0.16.192,8080,HTTP,Port Scan,Medium,11886,11.02,0,Nigeria,1,1
2026-01-25 23:21:00,175.115.235.100,10.0.13.80,443,TCP,Phishing,Medium,2841,1.12,0,Nigeria,1,1
2026-01-25 23:24:00,80.171.218.237,10.0.17.60,25,HTTPS,Normal,Low,11020,2.21,0,Germany,0,0
2026-01-25 23:42:00,79.185.216.175,10.0.15.189,3389,HTTP,Normal,Low,189,3.43,0,India,0,0
2026-01-26 00:45:00,88.100.112.167,10.0.18.245,53,UDP,Malware,Critical,4424,0.74,0,Netherlands,1,1
2026-01-26 01:45:00,71.14.214.227,10.0.10.159,25,TCP,Malware,Critical,229,2.11,0,USA,1,1
2026-01-26 01:46:00,180.112.130.38,10.0.2.241,25,UDP,Port Scan,Medium,1161,5.9,0,India,1,1
2026-01-26 01:47:00,64.197.245.116,10.0.0.199,8080,UDP,Malware,Critical,1374,1.74,0,China,1,1
2026-01-26 01:59:00,146.29.134.51,10.0.15.23,3389,UDP,DDoS,High,20,1.63,0,Germany,1,1
2026-01-26 02:27:00,13.166.26.166,10.0.5.121,25,UDP,Normal,Low,2028,5.78,0,UK,0,0
2026-01-26 02:37:00,146.89.5.136,10.0.10.95,25,UDP,Normal,Low,304,0.54,0,Russia,0,0
2026-01-26 02:38:00,82.84.78.203,10.0.7.253,53,HTTP,SQL Injection,Critical,2183,5.02,0,Netherlands,1,1
2026-01-26 03:46:00,23.94.254.95,10.0.14.116,8080,TCP,Normal,Low,213,11.86,0,Vietnam,0,0
2026-01-26 04:08:00,101.122.78.3,10.0.16.166,80,TCP,Normal,Low,298,4.48,0,Russia,0,0
2026-01-26 04:17:00,23.144.70.153,10.0.10.146,8080,TCP,Normal,Low,24178,2.03,0,USA,0,0
2026-01-26 05:06:00,51.161.27.72,10.0.7.85,3306,TCP,Normal,Low,6326,12.98,0,China,0,0
2026-01-26 05:21:00,212.40.162.4,10.0.14.56,22,HTTPS,Normal,Low,288,1.62,0,India,0,0
2026-01-26 05:52:00,181.20.162.70,10.0.17.155,443,UDP,Normal,Low,177,0.63,0,Russia,0,0
2026-01-26 05:52:00,209.97.7.55,10.0.5.207,21,HTTP,Brute Force,High,667,4.7,0,USA,1,1
2026-01-26 05:56:00,132.198.124.81,10.0.17.70,3389,TCP,DDoS,High,1574,2.95,0,Germany,1,1
2026-01-26 06:11:00,69.74.229.215,10.0.6.237,53,HTTPS,DDoS,High,106,18.9,0,Netherlands,1,1
2026-01-26 06:49:00,55.155.25.199,10.0.9.214,443,TCP,SQL Injection,Critical,885,2.12,0,Germany,1,1
2026-01-26 06:50:00,188.17.58.148,10.0.13.12,22,TCP,Port Scan,Medium,2669,0.33,0,India,1,1
2026-01-26 07:26:00,97.228.172.10,10.0.8.10,8080,HTTP,Normal,Low,6590,3.66,0,China,0,0
2026-01-26 08:19:00,220.17.171.89,10.0.9.177,80,TCP,Normal,Low,616,0.53,0,Brazil,0,0
2026-01-26 09:06:00,25.111.249.8,10.0.16.26,80,HTTPS,Port Scan,Medium,424,2.26,0,Nigeria,1,1
2026-01-26 09:13:00,155.219.152.35,10.0.1.66,3306,TCP,Brute Force,High,84,16.11,0,Germany,1,1
2026-01-26 09:22:00,47.244.31.28,10.0.6.208,25,TCP,Normal,Low,339,2.17,0,UK,0,0
2026-01-26 10:29:00,12.44.135.8,10.0.0.133,80,TCP,Phishing,Medium,5633,2.4,0,India,1,1
2026-01-26 10:50:00,203.246.221.187,10.0.6.148,25,TCP,Port Scan,Medium,1907,0.94,0,India,1,1
2026-01-26 10:56:00,68.156.158.130,10.0.16.195,8080,ICMP,Port Scan,Medium,7756,1.16,0,China,1,0
2026-01-26 12:04:00,71.78.20.229,10.0.3.215,53,UDP,DDoS,High,1319,1.28,0,USA,1,1
2026-01-26 12:09:00,185.87.224.146,10.0.13.169,21,HTTPS,Normal,Low,48719,1.75,0,Netherlands,0,0
2026-01-26 12:19:00,192.64.85.27,10.0.17.110,3389,TCP,Brute Force,High,161,5.67,1,UK,1,1
2026-01-26 13:31:00,195.21.12.112,10.0.0.143,21,UDP,Normal,Low,1527,1.37,0,India,0,0
2026-01-26 14:02:00,205.219.105.131,10.0.0.30,25,HTTPS,Normal,Low,225,7.88,0,UK,0,0
2026-01-26 14:04:00,77.205.104.48,10.0.6.208,80,HTTP,Brute Force,High,761,4.11,0,USA,1,1
2026-01-26 14:15:00,26.169.219.130,10.0.11.21,3306,UDP,Normal,Low,135,1.73,0,India,0,0
2026-01-26 15:06:00,72.128.155.2,10.0.6.98,3306,TCP,Phishing,Medium,161,0.6,0,India,1,1
2026-01-26 16:34:00,76.245.122.62,10.0.18.226,53,UDP,SQL Injection,Critical,7230,5.38,0,China,1,1
2026-01-26 16:39:00,216.162.124.54,10.0.0.165,80,HTTPS,Normal,Low,390,0.93,0,India,0,0
2026-01-26 16:43:00,42.50.49.91,10.0.8.254,3306,TCP,Normal,Low,3800,11.95,0,India,0,0
2026-01-26 16:48:00,108.74.27.182,10.0.4.220,47815,HTTP,Normal,Low,439,0.99,0,Germany,0,0
2026-01-26 17:07:00,28.227.31.185,10.0.5.125,8080,HTTPS,Normal,Low,209,5.94,0,Germany,0,0
2026-01-26 17:13:00,130.118.9.74,10.0.6.90,3389,HTTPS,SQL Injection,Critical,50725,0.23,0,Brazil,1,1
2026-01-26 17:45:00,11.250.187.214,10.0.17.237,8080,UDP,Brute Force,High,23741,1.93,1,USA,1,1
2026-01-26 17:59:00,180.158.252.205,10.0.2.252,443,HTTP,DDoS,High,1474,1.38,0,USA,1,1
2026-01-26 18:06:00,96.81.137.21,10.0.18.81,3306,UDP,Normal,Low,4111,0.97,0,India,0,0
2026-01-26 18:47:00,162.178.104.71,10.0.3.76,3389,TCP,DDoS,High,1031,0.91,0,Russia,1,1
2026-01-26 19:08:00,154.142.170.216,10.0.6.16,53,TCP,Normal,Low,3285,2.71,0,India,0,0
2026-01-26 19:40:00,159.97.129.181,10.0.15.102,8080,TCP,Normal,Low,1805,1.58,0,China,0,0
2026-01-26 19:45:00,118.36.254.63,10.0.14.239,22,TCP,Normal,Low,8679,1.34,0,China,0,0
2026-01-26 20:01:00,218.175.91.176,10.0.4.38,32355,TCP,Port Scan,Medium,6146,12.1,0,Russia,1,1
2026-01-26 20:21:00,28.169.217.94,10.0.17.145,21,TCP,Normal,Low,20,1.06,0,India,0,0
2026-01-26 20:22:00,86.136.95.245,10.0.9.174,22,ICMP,Malware,Critical,575,0.73,1,India,1,1
2026-01-26 20:40:00,131.150.201.18,10.0.8.18,3306,TCP,Normal,Low,3580,8.01,0,USA,0,0
2026-01-26 20:57:00,207.241.156.158,10.0.9.50,3306,TCP,Port Scan,Medium,1031,2.74,0,USA,1,1
2026-01-26 21:10:00,25.163.94.237,10.0.2.252,53,HTTPS,Normal,Low,323,4.0,0,India,0,0
2026-01-26 21:37:00,132.250.84.211,10.0.12.111,22,UDP,Normal,Low,396,1.69,0,Vietnam,0,0
2026-01-26 21:42:00,134.58.130.250,10.0.19.205,3389,UDP,Port Scan,Medium,2234,2.96,0,USA,1,1
2026-01-26 21:43:00,61.132.104.113,10.0.12.69,8080,HTTPS,DDoS,High,107,1.25,0,Russia,1,1
2026-01-26 22:05:00,202.154.232.165,10.0.16.109,25,HTTP,Normal,Low,5068,11.35,1,USA,0,0
2026-01-26 22:15:00,94.223.21.249,10.0.5.14,60897,TCP,SQL Injection,Critical,61,9.66,0,Netherlands,1,1
2026-01-26 22:22:00,222.156.41.5,10.0.2.220,80,UDP,Brute Force,High,1328,5.98,1,UK,1,1
2026-01-26 22:26:00,144.124.214.10,10.0.2.186,8080,UDP,Normal,Low,371,8.58,0,Nigeria,0,0
2026-01-26 23:08:00,146.37.241.170,10.0.6.215,80,TCP,Malware,Critical,3582,0.88,0,Nigeria,1,1
2026-01-26 23:20:00,142.130.37.86,10.0.18.24,3389,HTTPS,Port Scan,Medium,727,5.0,1,China,1,1
